batch_units;stock_group;barra_id;comprimento_barra_mm;aproveitamento_mm;sobra_mm;part_id;item;perfil;material;comprimento_peca_mm;batch_unit
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-030;12000;11995;5;SB-02-U08;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;8
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-030;12000;11995;5;SB-02-U07;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;7
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;AR-003-U06;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;6
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;AR-003-U05;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;5
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;AR-003-U04;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;4
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;AR-003-U03;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;3
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;AR-003-U02;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;2
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;SB-02-U06;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;6
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;SB-02-U05;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;5
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;SB-02-U04;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;4
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;SB-02-U03;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;3
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-031;12000;11995;5;SB-02-U02;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;2
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;AR-003-U01;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;1
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;AR-002-U12;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;12
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;AR-002-U11;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;11
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;AR-002-U10;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;10
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;AR-002-U09;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;9
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;SB-02-U01;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;1
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;SB-01-U12;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;12
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;SB-01-U11;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;11
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;SB-01-U10;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;10
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-032;12000;11995;5;SB-01-U09;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;9
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;AR-002-U08;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;8
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;AR-002-U07;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;7
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;AR-002-U06;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;6
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;AR-002-U05;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;5
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;AR-002-U04;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;4
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;SB-01-U08;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;8
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;SB-01-U07;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;7
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;SB-01-U06;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;6
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;SB-01-U05;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;5
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-033;12000;11995;5;SB-01-U04;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;4
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-034;12000;11595;405;AR-002-U03;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;3
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-034;12000;11595;405;AR-002-U02;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;2
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-034;12000;11595;405;AR-002-U01;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;1
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-034;12000;11595;405;AR-001-U12;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;12
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-034;12000;11595;405;AR-001-U11;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;11
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-034;12000;11595;405;SB-01-U03;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;3
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-034;12000;11595;405;SB-01-U02;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;2
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-034;12000;11595;405;SB-01-U01;BRACO_SUPORTE_FIXACAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;200;1
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-035;12000;10995;1005;AR-001-U10;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;10
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-035;12000;10995;1005;AR-001-U09;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;9
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-035;12000;10995;1005;AR-001-U08;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;8
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-035;12000;10995;1005;AR-001-U07;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;7
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-035;12000;10995;1005;AR-001-U06;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;6
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-036;12000;10995;1005;AR-001-U05;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;5
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-036;12000;10995;1005;AR-001-U04;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;4
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-036;12000;10995;1005;AR-001-U03;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;3
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-036;12000;10995;1005;AR-001-U02;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;2
12;BARRA CHATA ASTM A36 38x6 mm|ASTM A36;BARRA CH-036;12000;10995;1005;AR-001-U01;ARO_GAIOLA_PROTECAO;BARRA CHATA ASTM A36 38x6 mm;ASTM A36;2199;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-027-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-026-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-025-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-001;12000;11700;300;DG-025-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-025-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-024-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-023-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-023-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-023-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-002;12000;11700;300;DG-023-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-023-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-023-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-023-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-023-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-023-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-023-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-023-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-023-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U07;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;7
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U06;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;6
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U05;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;5
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U04;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;4
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U03;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;3
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U02;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;2
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-022-U01;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;1
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-021-U12;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;12
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-021-U11;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;11
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-021-U10;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;10
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-021-U09;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;9
12;BARRA REDONDA ASTM A36 D19 mm|ASTM A36;BARRA RE-003;12000;11700;300;DG-021-U08;DEGRAU_ANTI_DERRAPANTE;BARRA REDONDA ASTM A36 D19 mm;ASTM A36;450;8
